Unnamed: 0,path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
50,datasets/ayam\pexels-photo-5500971.jpeg,3115.78125,12.21875,0.9522705078125,0.6745434415436672,0.8287686930682355,-15516396.82229315,1.0292716088007617e-05,6096.0,23.905882352941173,0.9066176470588235,0.6343297384364485,0.6660311610965742,-15516396.82229315,9.679103674872566e-06,5191.640625,20.359375,0.92047119140625,0.6466979501761642,0.7146874770689398,-15516396.82229315,9.867827608889224e-06,6588.0,25.83529411764706,0.8990808823529411,0.6282393303022336,0.6390769831535812,-15516396.82229315,9.586171421848046e-06,ayam
51,datasets/ayam\pexels-photo-6294106.jpeg,4739.4140625,18.5859375,0.9273986816406251,0.6463733163589425,0.7452009858258628,-15951607.661129894,9.862874089949684e-06,7800.0,30.588235294117645,0.8805147058823529,0.6074957340070162,0.5819539160180394,-15951607.661129894,9.269649261581668e-06,6175.78125,24.21875,0.9053955078125,0.6279918260292014,0.667979426675147,-15951607.661129894,9.582394806353782e-06,9030.0,35.411764705882355,0.8616727941176471,0.5934757869278385,0.5160312643131918,-15951607.661129894,9.055721846433083e-06,ayam
52,datasets/ayam\pexels-photo-6294109.jpeg,3432.5390625,13.4609375,0.947418212890625,0.7008015373256381,0.7881676713867776,-13456210.44883869,1.0693382832727632e-05,6330.0,24.823529411764707,0.9030330882352939,0.662122572973072,0.6106217779006693,-13456210.44883869,1.0103188674515869e-05,4586.015625,17.984375,0.92974853515625,0.6852500470259334,0.7169831570123979,-13456210.44883869,1.0456085922636923e-05,6272.0,24.596078431372547,0.9039215686274509,0.662841672730788,0.6141895404412319,-13456210.44883869,1.0114161266033752e-05,ayam
53,datasets/ayam\pexels-photo-6294131.jpeg,4737.421875,18.578125,0.9274291992187499,0.7056724314266147,0.6787399021793492,-12027645.000579117,1.076770677836021e-05,8342.0,32.71372549019608,0.8722120098039216,0.6606334332416731,0.4361798753237828,-12027645.000579117,1.0080466205469866e-05,6183.75,24.25,0.9052734375000001,0.6871655132641291,0.5806596536436921,-12027645.000579117,1.0485313617921892e-05,8276.0,32.45490196078432,0.8732230392156861,0.6613890322549175,0.4406406914624341,-12027645.000579117,1.0091995731428795e-05,ayam
54,datasets/ayam\pexels-photo-6294151.jpeg,5777.34375,22.65625,0.9114990234375,0.5960438518238178,0.724930445087508,-18680153.537083637,9.094907406979642e-06,11036.0,43.27843137254902,0.8309436274509804,0.5351394753237929,0.4760873028307451,-18680153.537083637,8.16558037298268e-06,8407.03125,32.96875,0.8712158203125,0.5644244025735292,0.5997263718169946,-18680153.537083637,8.612432900597064e-06,10778.0,42.266666666666666,0.8348958333333333,0.5377761302879248,0.4883353524746077,-18680153.537083637,8.205812534910962e-06,ayam
55,datasets/ayam\pexels-photo-6294172.jpeg,3458.4375,13.5625,0.9470214843750001,0.7247908523952626,0.7634606024642053,-11907538.113237808,1.1059430731128886e-05,5884.0,23.07450980392157,0.9098651960784313,0.6920976423908173,0.5989034277722742,-11907538.113237808,1.0560571935895039e-05,4257.3046875,16.6953125,0.9347839355468749,0.7139630917758493,0.7088221817200501,-11907538.113237808,1.0894212215818013e-05,6254.0,24.525490196078433,0.9041973039215687,0.6874696787870753,0.5736815155145825,-11907538.113237808,1.0489954815476613e-05,ayam
56,datasets/ayam\pexels-photo-6294192.jpeg,3482.34375,13.65625,0.9466552734374999,0.7570803747356786,0.7214124564706964,-9936372.138636319,1.1552129741450174e-05,6632.0,26.007843137254902,0.898406862745098,0.715514515414989,0.47126209594908747,-9936372.138636319,1.0917885061874222e-05,4856.953125,19.046875,0.92559814453125,0.7386517843197329,0.6114436892880766,-9936372.138636319,1.1270931767574049e-05,6578.0,25.79607843137255,0.8992340686274509,0.7161762571725511,0.47556725982404957,-9936372.138636319,1.092798243976671e-05,ayam
57,datasets/ayam\pexels-photo-6294237.jpeg,4717.5,18.5,0.927734375,0.6371693879757785,0.7545245860087266,-16628445.296853272,9.722433288204628e-06,9434.0,36.99607843137255,0.855484068627451,0.5795182443803223,0.5105967166228963,-16628445.296853272,8.842746648869664e-06,6885.0,27.0,0.8945312500000001,0.6097837670607459,0.641738584985709,-16628445.296853272,9.304561875316557e-06,8674.0,34.015686274509804,0.867126225490196,0.5879512638870596,0.5500228874270725,-16628445.296853272,8.971424314682917e-06,ayam
58,datasets/ayam\pexels-photo-6294238.jpeg,2546.015625,9.984375,0.96099853515625,0.8164769071691177,0.73163850313056,-7308150.8391676685,1.2458448900895961e-05,3812.0,14.949019607843136,0.9416053921568628,0.7983886331241303,0.5996324986937254,-7308150.8391676685,1.2182443742738805e-05,1970.2734375,7.7265625,0.969818115234375,0.8247161107281455,0.7923243189328041,-7308150.8391676685,1.2584169170046166e-05,3684.0,14.447058823529412,0.9435661764705883,0.8001301836264731,0.6130761083913125,-7308150.8391676685,1.2209017694495745e-05,ayam
59,datasets/ayam\pexels-photo-6294241.jpeg,3681.5625,14.4375,0.943603515625,0.7016618162372946,0.7688378319310024,-13179258.096851671,1.0706509647175516e-05,6574.0,25.780392156862746,0.8992953431372549,0.6633956942890537,0.5885676016369166,-13179258.096851671,1.0122614964127406e-05,5177.6953125,20.3046875,0.9206848144531249,0.6817880156332599,0.6748969292146514,-13179258.096851671,1.0403259515888365e-05,6618.0,25.95294117647059,0.8986213235294118,0.6628563099899027,0.5858138709511886,-13179258.096851671,1.0114384612883038e-05,ayam
60,datasets/ayam\pexels-photo-6294417.jpeg,2103.75,8.25,0.9677734375000001,0.8190121217087478,0.7838549936195132,-7515865.103157933,1.249713320478436e-05,4076.0,15.984313725490196,0.937561274509804,0.7910292860182573,0.5827113487787848,-7515865.103157933,1.2070149017612568e-05,3024.140625,11.859375,0.9536743164062499,0.8059739310188688,0.6892915533280503,-7515865.103157933,1.2298186203290845e-05,4310.0,16.901960784313726,0.9339767156862745,0.7878947684185584,0.5587551308234943,-7515865.103157933,1.202232007474607e-05,ayam
61,datasets/ayam\pexels-photo-6294425.jpeg,3392.6953125,13.3046875,0.9480285644531251,0.749934213910365,0.7399206539753366,-10432342.932245726,1.1443087980810012e-05,6004.0,23.545098039215688,0.9080269607843138,0.7148929988037311,0.5413101402806018,-10432342.932245726,1.0908401471004198e-05,4237.3828125,16.6171875,0.9350891113281251,0.7384682963546174,0.6751680745775345,-10432342.932245726,1.1268131963418845e-05,6002.0,23.537254901960786,0.9080575980392156,0.7149180772603799,0.5414629350373371,-10432342.932245726,1.0908784137884215e-05,ayam
62,datasets/ayam\pexels-photo-6294431.jpeg,3934.5703125,15.4296875,0.939727783203125,0.7081687984151227,0.7424990582635247,-12543398.10504474,1.0805798315660442e-05,7708.0,30.22745098039216,0.8819240196078431,0.6597526600022675,0.49720429397679083,-12543398.10504474,1.006702667239788e-05,5934.7265625,23.2734375,0.909088134765625,0.6820776240470913,0.6115973137048303,-12543398.10504474,1.0407678589585743e-05,7620.0,29.88235294117647,0.8832720588235293,0.6607869733360472,0.5029445666973464,-12543398.10504474,1.0082809041382556e-05,ayam
63,datasets/ayam\pexels-photo-6576811.jpeg,1964.296875,7.703125,0.9699096679687501,0.870235663285305,0.6993254675193314,-4893295.892505343,1.3278742420735245e-05,3248.0,12.737254901960783,0.9502450980392158,0.8517046023022818,0.5046625390593181,-4893295.892505343,1.299598087009097e-05,1609.6875,6.3125,0.9753417968749999,0.8753893564261641,0.7536054541132049,-4893295.892505343,1.3357381537264467e-05,3040.0,11.92156862745098,0.9534313725490196,0.8545940469174531,0.5363836572476377,-4893295.892505343,1.3040070295981645e-05,ayam
64,datasets/ayam\pexels-photo-6620183.jpeg,2053.9453125,8.0546875,0.9685363769531249,0.8546128230991386,0.7248468127509023,-5639371.616225476,1.3040356797777383e-05,3848.0,15.090196078431372,0.9410539215686273,0.829106042170809,0.48639189626671486,-5639371.616225476,1.2651154207928604e-05,2536.0546875,9.9453125,0.961151123046875,0.8477219638142479,0.6602618745217252,-5639371.616225476,1.2935210629489867e-05,4064.0,15.937254901960785,0.9377450980392157,0.8261884270400834,0.4575615037494618,-5639371.616225476,1.2606634934083304e-05,ayam
65,datasets/ayam\pexels-photo-6810698.jpeg,2639.6484375,10.3515625,0.959564208984375,0.7209201440514166,0.8309507819092139,-12871219.256376313,1.100036840898768e-05,5336.0,20.92549019607843,0.9182598039215686,0.6837514351458294,0.6593884365120206,-12871219.256376313,1.043321892007186e-05,4346.953125,17.046875,0.93341064453125,0.6974851023532116,0.7216110234912491,-12871219.256376313,1.0642778051043878e-05,5722.0,22.43921568627451,0.9123468137254902,0.678824749419862,0.6347489943256712,-12871219.256376313,1.0358043661802094e-05,ayam
66,datasets/ayam\pexels-photo-6962812.jpeg,2880.703125,11.296875,0.95587158203125,0.7867443148368417,0.7408010122489148,-8704216.776734887,1.2004765546216457e-05,5438.0,21.32549019607843,0.9166973039215686,0.7518475135328573,0.5124134603610948,-8704216.776734887,1.1472282616162983e-05,3892.734375,15.265625,0.94036865234375,0.7728018107518743,0.6497407869532362,-8704216.776734887,1.1792019817380894e-05,5452.0,21.380392156862747,0.9164828431372549,0.751668269191115,0.5111581805606268,-8704216.776734887,1.146954756456169e-05,ayam
67,datasets/ayam\pexels-photo-6962816.jpeg,1739.1796875,6.8203125,0.9733581542968751,0.8605438047040201,0.764194247259595,-5567307.483820691,1.3130856395019839e-05,3260.0,12.784313725490195,0.9500612745098039,0.8385375512124472,0.5596102875704946,-5567307.483820691,1.2795067614936023e-05,1988.203125,7.796875,0.9695434570312499,0.8569336725958765,0.7304305369588497,-5567307.483820691,1.3075770150693916e-05,3238.0,12.698039215686276,0.9503982843137256,0.838842072896282,0.5625822426850493,-5567307.483820691,1.2799714247074615e-05,ayam
68,datasets/ayam\pexels-photo-6972705.jpeg,2069.8828125,8.1171875,0.9682922363281249,0.8411343002465997,0.7514026965270549,-6341643.651621132,1.2834690860696407e-05,3760.0,14.745098039215687,0.9424019607843138,0.8170078879844072,0.5500497817262772,-6341643.651621132,1.2466551025152697e-05,2263.125,8.875,0.9653320312500001,0.8383605163879276,0.7281939011113903,-6341643.651621132,1.2792366277891962e-05,3894.0,15.270588235294118,0.9403492647058824,0.8151897095740394,0.5340143218197136,-6341643.651621132,1.2438807824310903e-05,ayam
69,datasets/ayam\pexels-photo-6979345.jpeg,2396.6015625,9.3984375,0.963287353515625,0.8091247309853782,0.7627924144017836,-7830969.054653368,1.2346263595357943e-05,4310.0,16.901960784313726,0.9339767156862745,0.7821814968690509,0.5749223704581677,-7830969.054653368,1.1935142469315352e-05,2968.359375,11.640625,0.95452880859375,0.8010573063094725,0.7062017435234063,-7830969.054653368,1.222316446395069e-05,4440.0,17.41176470588235,0.9319852941176471,0.7804512895921348,0.5621010034418248,-7830969.054653368,1.1908741601442487e-05,ayam
70,datasets/ayam\pexels-photo-6979363.jpeg,2982.3046875,11.6953125,0.954315185546875,0.7860936612983889,0.7304432363067109,-8660413.08841041,1.1994837361120436e-05,5238.0,20.541176470588237,0.9197610294117649,0.7551915518252894,0.5282190095106793,-8660413.08841041,1.1523308591084128e-05,3229.3359375,12.6640625,0.9505310058593749,0.782657550487643,0.7081152211444078,-8660413.08841041,1.1942406471063888e-05,5162.0,20.24313725490196,0.9209252450980393,0.7561733999625436,0.5350642472497378,-8660413.08841041,1.1538290404701899e-05,ayam
71,datasets/ayam\pexels-photo-7118743.jpeg,3215.390625,12.609375,0.9507446289062501,0.7696232124513409,0.7303397040492257,-9419206.011966681,1.1743518256398634e-05,5564.0,21.819607843137256,0.9147671568627451,0.7377442137787186,0.5349878122547256,-9419206.011966681,1.1257083340129373e-05,4235.390625,16.609375,0.9351196289062501,0.755734323562452,0.644796908803379,-9419206.011966681,1.1531590630530578e-05,5898.0,23.129411764705882,0.9096507352941177,0.7335131396095992,0.5070737089644809,-9419206.011966681,1.1192522271874988e-05,ayam
72,datasets/ayam\pexels-photo-7118751.jpeg,2653.59375,10.40625,0.9593505859375,0.7913579742654568,0.7592379370081062,-8623674.511106009,1.207516440224391e-05,5630.0,22.07843137254902,0.9137561274509804,0.7508199311151288,0.4909764091123159,-8623674.511106009,1.145660295280653e-05,4103.90625,16.09375,0.9371337890625001,0.7713719112127848,0.6276502629404643,-8623674.511106009,1.1770201281933362e-05,5206.0,20.415686274509802,0.9202512254901962,0.7562538890418777,0.5293114006818325,-8623674.511106009,1.1539518570585293e-05,ayam
73,datasets/ayam\pexels-photo-7118752.jpeg,2912.578125,11.421875,0.9553833007812499,0.7915631387454645,0.7296029923425996,-8406069.091687636,1.2078294963767463e-05,5092.0,19.968627450980392,0.921997549019608,0.7615881428504491,0.5289318848645336,-8406069.091687636,1.162091282425612e-05,3430.546875,13.453125,0.94744873046875,0.7843744973575367,0.6815159731969607,-8406069.091687636,1.1968605001183117e-05,4954.0,19.427450980392155,0.9241115196078431,0.7633825260772001,0.5416984598623134,-8406069.091687636,1.1648292939410403e-05,ayam
74,datasets/ayam\pexels-photo-7118755.jpeg,1657.5,6.5,0.974609375,0.837347662257305,0.8150363096186775,-6867287.911514862,1.2776911350361709e-05,3754.0,14.72156862745098,0.9424938725490197,0.8072926119416113,0.582588468132389,-6867287.911514862,1.2318307677331715e-05,2711.3671875,10.6328125,0.958465576171875,0.8222294694723783,0.6974331939795915,-6867287.911514862,1.2546226035650304e-05,3948.0,15.48235294117647,0.9395220588235295,0.8046625261245008,0.5610173873699181,-6867287.911514862,1.2278175752632154e-05,ayam
75,datasets/ayam\pexels-photo-7118758.jpeg,1637.578125,6.421875,0.97491455078125,0.884486140772179,0.7231459548504507,-4405803.232120029,1.349618745074736e-05,2726.0,10.690196078431374,0.9582414215686275,0.8685321246774487,0.5408439118981809,-4405803.232120029,1.325274848445814e-05,1589.765625,6.234375,0.97564697265625,0.8851849405126635,0.731229284635839,-4405803.232120029,1.3506850288584343e-05,2960.0,11.607843137254903,0.954656862745098,0.865248183579468,0.5014299263457872,-4405803.232120029,1.3202639519950378e-05,ayam
76,datasets/ayam\pexels-photo-7118763.jpeg,1450.3125,5.6875,0.9777832031249999,0.8981358661820272,0.7214018397987066,-3853311.550350006,1.370446573153728e-05,2628.0,10.305882352941175,0.9597426470588235,0.8808602770560697,0.4970596452884237,-3853311.550350006,1.3440861161133876e-05,1378.59375,5.40625,0.9788818359375,0.8991908240107471,0.7351786718965727,-3853311.550350006,1.372056311051555e-05,2576.0,10.101960784313727,0.9605392156862745,0.88159596949152,0.5070112809219861,-3853311.550350006,1.3452086936821289e-05,ayam
77,datasets/ayam\pexels-photo-7118858.jpeg,2038.0078125,7.9921875,0.9687805175781249,0.8536333465869498,0.7298275419338422,-5702957.61540617,1.3025411172286221e-05,3816.0,14.964705882352941,0.9415441176470588,0.8283269331982894,0.4959703776701776,-5702957.61540617,1.2639265948460227e-05,2316.9140625,9.0859375,0.9645080566406251,0.8496313927110366,0.6928537940069,-5702957.61540617,1.2964346202255808e-05,3568.0,13.992156862745098,0.9453431372549019,0.8317077564436001,0.5287270197922416,-5702957.61540617,1.2690853217218019e-05,ayam
78,datasets/ayam\pexels-photo-7118862.jpeg,1936.40625,7.59375,0.9703369140625,0.8214257516827963,0.8010483463997791,-7515865.103157933,1.2533962275433293e-05,4632.0,18.16470588235294,0.9290441176470589,0.7836237997363273,0.5257897368850175,-7515865.103157933,1.1957150264531362e-05,3366.796875,13.203125,0.9484252929687499,0.8012222429661968,0.6540861166827435,-7515865.103157933,1.2225681197604322e-05,4510.0,17.686274509803923,0.9309129901960784,0.7852362221314636,0.5382797308617074,-7515865.103157933,1.1981753877738397e-05,ayam
79,datasets/ayam\pexels-photo-7118996.jpeg,1643.5546875,6.4453125,0.9748229980468751,0.8887888531829704,0.7080456579814731,-4182545.7238855953,1.3561841631820227e-05,2832.0,11.105882352941178,0.9566176470588235,0.8714467461351112,0.4988068306766446,-4182545.7238855953,1.3297222078477649e-05,1555.8984375,6.1015625,0.976165771484375,0.8900705642436204,0.7236165562224613,-4182545.7238855953,1.3581398990533759e-05,2838.0,11.129411764705882,0.9565257352941177,0.871362519812789,0.49774498074163753,-4182545.7238855953,1.3295936886791824e-05,ayam
80,datasets/ayam\pexels-photo-7119000.jpeg,1551.9140625,6.0859375,0.9762268066406251,0.8836909115859887,0.7434056730539145,-4510366.875217169,1.3484053216338938e-05,3156.0,12.376470588235293,0.9516544117647059,0.8604622837370243,0.48011874453490955,-4510366.875217169,1.3129612483780278e-05,2069.8828125,8.1171875,0.9682922363281249,0.8761689023227244,0.6577644342785842,-4510366.875217169,1.3369276463664618e-05,3212.0,12.596078431372549,0.9507965686274509,0.8596854158804742,0.47089398208052274,-4510366.875217169,1.3117758421027744e-05,ayam
81,datasets/ayam\pexels-photo-7318123.jpeg,1374.609375,5.390625,0.9789428710937501,0.9105271747945501,0.6926475154364051,-3289515.69094786,1.3893542095864107e-05,1996.0,7.827450980392157,0.9694240196078432,0.9012066329440914,0.5553880149151318,-3289515.69094786,1.3751321913819754e-05,930.3515625,3.6484375,0.9857482910156251,0.9171171028345467,0.7919802749402916,-3289515.69094786,1.399409641776347e-05,2058.0,8.070588235294117,0.9684742647058824,0.9003125984283394,0.5415774221920548,-3289515.69094786,1.37376800297293e-05,ayam
82,datasets/ayam\pexels-photo-7965959.jpeg,2189.4140625,8.5859375,0.966461181640625,0.7977655468111723,0.8015864511572331,-8634978.688738132,1.2172936200121647e-05,4966.0,19.474509803921567,0.9239276960784313,0.7591675630627974,0.5515373423421465,-8634978.688738132,1.1583977707867392e-05,3785.15625,14.84375,0.9420166015625,0.7754799090381405,0.6569738464046799,-8634978.688738132,1.1832884354219673e-05,5100.0,20.0,0.921875,0.757425824775938,0.5394362557279395,-8634978.688738132,1.1557400890746124e-05,ayam
83,datasets/ayam\pexels-photo-7966345.jpeg,1956.328125,7.671875,0.97003173828125,0.8390822452602364,0.7716225828566113,-6539466.760183289,1.2803378986514838e-05,4102.0,16.08627450980392,0.9371629901960785,0.8086819231535028,0.5228693631273993,-6539466.760183289,1.2339506884056135e-05,2583.8671875,10.1328125,0.960418701171875,0.8301053465388912,0.6983650610641801,-6539466.760183289,1.2666402382490406e-05,3560.0,13.96078431372549,0.9454656862745099,0.816035022285369,0.5859129528848224,-6539466.760183289,1.2451706272664931e-05,ayam
84,datasets/ayam\pexels-photo-7966348.jpeg,2087.8125,8.1875,0.9680175781250001,0.8122754169069588,0.7950314453469919,-7901620.164854138,1.239433924723753e-05,4668.0,18.305882352941175,0.9284926470588236,0.7761615306330144,0.5433469137425929,-7901620.164854138,1.1843285074356299e-05,3540.1171875,13.8828125,0.945770263671875,0.7918739196237624,0.6524531282267219,-7901620.164854138,1.208303710363407e-05,5112.0,20.04705882352941,0.9216911764705882,0.7703603655235077,0.4999120443556415,-7901620.164854138,1.1754766319633602e-05,ayam
85,datasets/ayam\pexels-photo-8477775.jpeg,5956.640625,23.359375,0.90875244140625,0.5894722939344242,0.7201298116174036,-19016452.821639303,8.994633391333378e-06,11046.0,43.31764705882353,0.8307904411764706,0.5307209572043757,0.4825087465474906,-19016452.821639303,8.098159137029659e-06,8767.6171875,34.3828125,0.865692138671875,0.5560319376486809,0.5880572912803322,-19016452.821639303,8.484374048594374e-06,10870.0,42.627450980392155,0.8334865196078431,0.5325153598244899,0.4907541259253324,-19016452.821639303,8.125539548103179e-06,ayam
86,datasets/ayam\pexels-photo-8857055.jpeg,1093.7109375,4.2890625,0.983245849609375,0.8868378499818279,0.8259268580801656,-4695472.7839431865,1.3532071685513732e-05,2520.0,9.88235294117647,0.9613970588235293,0.8657638483764192,0.6004038242190217,-4695472.7839431865,1.3210507940314013e-05,1623.6328125,6.3671875,0.975128173828125,0.8790289018008399,0.7415854086253825,-4695472.7839431865,1.3412916592420043e-05,2586.0,10.141176470588235,0.9603860294117647,0.8648285551900083,0.5899382100914247,-4695472.7839431865,1.3196236498870977e-05,ayam
87,datasets/ayam\pexels-photo-8858693.jpeg,1263.046875,4.953125,0.9806518554687501,0.9028351832077807,0.7513505555890791,-3755813.0182729433,1.3776171618771067e-05,2540.0,9.96078431372549,0.9610906862745098,0.8840525514023901,0.5018338075343065,-3755813.0182729433,1.348957140201401e-05,1388.5546875,5.4453125,0.9787292480468749,0.9009837440452589,0.7266424877690666,-3755813.0182729433,1.3747920899128097e-05,2436.0,9.552941176470588,0.9626838235294118,0.8855295442663124,0.5222311634462877,-3755813.0182729433,1.3512108524571417e-05,ayam
88,datasets/ayam\pexels-photo-8858698.jpeg,1454.296875,5.703125,0.9777221679687501,0.8917279017535323,0.7411648463988604,-4174067.590661503,1.3606687954002874e-05,2654.0,10.407843137254902,0.959344362745098,0.8741209665167378,0.5293998615842406,-4174067.590661503,1.3338027443187527e-05,1452.3046875,5.6953125,0.9777526855468749,0.8917571695306493,0.7415194151024237,-4174067.590661503,1.360713454484023e-05,2662.0,10.43921568627451,0.9592218137254903,0.8740079949730986,0.5279813231112466,-4174067.590661503,1.3336303634233071e-05,ayam
89,datasets/ayam\Screenshot 2023-06-19 002941.jpg,7897.03125,30.96875,0.8790283203124999,0.5630490094705161,0.6322646944228516,-19248188.46309783,8.59144606736017e-06,11958.0,46.89411764705882,0.8168198529411763,0.518713837356791,0.44476150016043864,-19248188.46309783,7.914945028027206e-06,8496.6796875,33.3203125,0.8698425292968749,0.5561521438193843,0.6043413021476948,-19248188.46309783,8.486208249197148e-06,12276.0,48.141176470588235,0.8119485294117647,0.5156460111680348,0.4299960006664614,-19248188.46309783,7.868133715332562e-06,ayam
90,datasets/ayam\Screenshot 2023-06-19 003259.jpg,3956.484375,15.515625,0.93939208984375,0.7306934311810663,0.7132132342877053,-11127549.856621305,1.1149496935746251e-05,5878.0,23.050980392156863,0.9099571078431373,0.704894842651386,0.5753675790526183,-11127549.856621305,1.0755841715261628e-05,3882.7734375,15.2265625,0.9405212402343751,0.7316903481195633,0.7185561901443793,-11127549.856621305,1.116470868102361e-05,5900.0,23.137254901960784,0.9096200980392156,0.7046177933220313,0.5737782777152853,-11127549.856621305,1.0751614277985097e-05,ayam
91,datasets/ayam\Screenshot 2023-06-19 003401.jpg,3807.0703125,14.9296875,0.9416809082031251,0.7495773119488298,0.7002203108959693,-10117238.98075029,1.1437642089062955e-05,5940.0,23.294117647058822,0.9090073529411765,0.7210213384642971,0.5338691676397626,-10117238.98075029,1.1001912513188126e-05,3466.40625,13.59375,0.9468994140624999,0.7542302690071125,0.7270451810355766,-10117238.98075029,1.1508640579332162e-05,5856.0,22.96470588235294,0.9102941176470589,0.7220788055816818,0.5404609167842508,-10117238.98075029,1.101804818087283e-05,ayam
92,datasets/ayam\Screenshot 2023-06-19 003527.jpg,1559.8828125,6.1171875,0.976104736328125,0.8797411804316548,0.752296025610476,-4706776.96157531,1.3423785101801374e-05,2844.0,11.152941176470588,0.9564338235294118,0.8609712989754481,0.5500519277813528,-4706776.96157531,1.3137379439932985e-05,1510.078125,5.921875,0.97686767578125,0.880470950644734,0.7602048370533089,-4706776.96157531,1.3434920511546845e-05,2850.0,11.176470588235295,0.956341911764706,0.8608871067097639,0.5491026702450265,-4706776.96157531,1.3136094767910215e-05,ayam
93,datasets/ayam\Screenshot 2023-06-19 004145 - Copy.jpg,5731.5234375,22.4765625,0.912200927734375,0.6675296474575584,0.6503581837111072,-13645555.424176754,1.0185694083519873e-05,8914.0,34.956862745098036,0.8634497549019609,0.6287942354410461,0.45797174354750253,-13645555.424176754,9.594638602310884e-06,6014.4140625,23.5859375,0.907867431640625,0.6639650178679775,0.6331009234007063,-13645555.424176754,1.0131302152526512e-05,8912.0,34.949019607843134,0.8634803921568628,0.6288165609861407,0.4580933563490399,-13645555.424176754,9.594979263094188e-06,ayam
94,datasets/ayam\Screenshot 2023-06-19 004145.jpg,5731.5234375,22.4765625,0.912200927734375,0.6675296474575584,0.6503581837111072,-13645555.424176754,1.0185694083519873e-05,8914.0,34.956862745098036,0.8634497549019609,0.6287942354410461,0.45797174354750253,-13645555.424176754,9.594638602310884e-06,6014.4140625,23.5859375,0.907867431640625,0.6639650178679775,0.6331009234007063,-13645555.424176754,1.0131302152526512e-05,8912.0,34.949019607843134,0.8634803921568628,0.6288165609861407,0.4580933563490399,-13645555.424176754,9.594979263094188e-06,ayam
95,datasets/ayam\Screenshot 2023-06-19 005239.jpg,2000.15625,7.84375,0.9693603515625,0.8523557495915033,0.7389489590765632,-5799043.125279217,1.300591658922582e-05,3206.0,12.572549019607843,0.9508884803921569,0.8348652092968116,0.5830926923766959,-5799043.125279217,1.2739032124279963e-05,1643.5546875,6.4453125,0.974822998046875,0.8575325154763191,0.7854909275280526,-5799043.125279217,1.308490776788817e-05,3076.0,12.062745098039215,0.9528799019607843,0.8366712966547483,0.5999978545697806,-5799043.125279217,1.2766590830303166e-05,ayam
96,datasets/ayam\Screenshot 2023-06-19 010443 - Copy.jpg,1669.453125,6.546875,0.9744262695312499,0.8538670603140919,0.7880248713386199,-5972844.856373112,1.3028977360749693e-05,3044.0,11.937254901960785,0.9533700980392158,0.8338186360464384,0.6149000409528432,-5972844.856373112,1.2723062683814062e-05,1719.2578125,6.7421875,0.9736633300781249,0.8531410446665645,0.7817010309847602,-5972844.856373112,1.3017899241127998e-05,2958.0,11.6,0.9546875,0.8350191273252636,0.6257800003740178,-5972844.856373112,1.2741380727009027e-05,ayam
97,datasets/ayam\Screenshot 2023-06-19 010443.jpg,1669.453125,6.546875,0.9744262695312499,0.8538670603140919,0.7880248713386199,-5972844.856373112,1.3028977360749693e-05,3044.0,11.937254901960785,0.9533700980392158,0.8338186360464384,0.6149000409528432,-5972844.856373112,1.2723062683814062e-05,1719.2578125,6.7421875,0.9736633300781249,0.8531410446665645,0.7817010309847602,-5972844.856373112,1.3017899241127998e-05,2958.0,11.6,0.9546875,0.8350191273252636,0.6257800003740178,-5972844.856373112,1.2741380727009027e-05,ayam
98,datasets/ayam\Screenshot 2023-06-19 010504.jpg,2036.015625,7.984375,0.96881103515625,0.8438187240371792,0.7512024183830677,-6224362.808687854,1.2875651917071215e-05,3312.0,12.988235294117647,0.9492647058823529,0.8253519666895336,0.5967458472065612,-6224362.808687854,1.259387156203512e-05,1755.1171875,6.8828125,0.9731140136718751,0.8478867179052227,0.7855277207392197,-6224362.808687854,1.2937724577411236e-05,3312.0,12.988235294117647,0.9492647058823529,0.8253519666895336,0.5967458472065612,-6224362.808687854,1.259387156203512e-05,ayam
99,datasets/ayam\Screenshot 2023-06-19 010558 - Copy.jpg,2532.0703125,9.9296875,0.9612121582031249,0.8265920587559472,0.7136437948818125,-6768376.357233784,1.2612793865294605e-05,3922.0,15.380392156862744,0.9399203431372548,0.8068474793875305,0.5580496049484683,-6768376.357233784,1.2311515493584145e-05,2141.6015625,8.3984375,0.967193603515625,0.8321653583883002,0.757802580250156,-6768376.357233784,1.2697835668766788e-05,3882.0,15.223529411764705,0.9405330882352942,0.8073888001849465,0.5625570031641902,-6768376.357233784,1.231977539344706e-05,ayam
100,datasets/kalkun\0d67fc7fed85107a9ff30472677a7d92_tn.jpeg,6044.296875,23.703125,0.9074096679687501,0.6308983229857508,0.6736054886776425,-15862587.262276923,9.626744430324566e-06,8414.0,32.99607843137255,0.871109068627451,0.6016744863604201,0.5470464875151563,-15862587.262276923,9.180824071661684e-06,3884.765625,15.234375,0.9404907226562501,0.6590379507731402,0.7902210622680959,-15862587.262276923,1.0056121075029605e-05,8538.0,33.482352941176465,0.8692095588235296,0.6002646711605466,0.5403711564540532,-15862587.262276923,9.159311998909708e-06,kalkun
